,PubchemFP30,PubchemFP80,PubchemFP122,PubchemFP259,PubchemFP283,PubchemFP284,PubchemFP341,PubchemFP380,PubchemFP420,PubchemFP449,PubchemFP516,PubchemFP545,PubchemFP585,PubchemFP595,PubchemFP601,PubchemFP607,PubchemFP638,PubchemFP643,PubchemFP675,PubchemFP676,PubchemFP684,PubchemFP685,PubchemFP697,PubchemFP715,PubchemFP737,PubchemFP768,PubchemFP802,PubchemFP806,PubchemFP812,PubchemFP819
1111,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1028,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1257,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,1.0226599304428299,1.7203713027584595,1.0465685988734506,1.771338603835586,2.0825360793367134,1.133014090924097,4.411160089288681,1.6810633616773718,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,5.448623679425841,-0.34045424201952734
1452,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
706,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
424,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1332,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
803,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,-3.0379543555930306,-2.815541284952634,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1148,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,2.2894377964314327,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,1.0226599304428299,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
440,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,1.0226599304428299,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,1.6810633616773718,-0.31112411182045746,-0.5310219714886149,8.747932086468989,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,17.13475999248312,-0.07389689339371663,-0.18353258709644937,2.93725228409004
801,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,-2.815541284952634,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
567,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,1.7203713027584595,-0.9555035389714751,1.771338603835586,2.0825360793367134,-0.8826015563358002,4.411160089288681,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
38,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,-3.0379543555930306,-2.815541284952634,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
331,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1030,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1396,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,4.811189144443041,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1105,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
333,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
279,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,2.2894377964314327,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,-0.9778421645668491,1.7203713027584595,1.0465685988734506,1.771338603835586,-0.48018375764154797,1.133014090924097,-0.22669773478143115,1.6810633616773718,3.2141514013451875,1.8831612507420326,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,4.811189144443041,3.0497047891065288,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,2.93725228409004
1436,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,1.0226599304428299,1.7203713027584595,1.0465685988734506,1.771338603835586,2.0825360793367134,1.133014090924097,-0.22669773478143115,1.6810633616773718,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
348,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1302,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,-3.0379543555930306,-2.815541284952634,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1167,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,1.0226599304428299,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1408,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,1.8831612507420326,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1044,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1124,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1420,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1056,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,1.7203713027584595,1.0465685988734506,1.771338603835586,2.0825360793367134,1.133014090924097,-0.22669773478143115,1.6810633616773718,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
590,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
912,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,1.2713540145039781,1.5005517748945127,1.0226599304428299,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
400,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,2.2894377964314327,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,1.7203713027584595,1.0465685988734506,1.771338603835586,2.0825360793367134,1.133014090924097,4.411160089288681,1.6810633616773718,-0.31112411182045746,1.8831612507420326,-0.11431273015330867,-0.12869789041755736,1.6751720957524325,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
271,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,1.5005517748945127,1.0226599304428299,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
547,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,2.2894377964314327,0.3291688692290417,0.35517149236787815,1.2713540145039781,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,8.747932086468989,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,1.7946114823250288,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,17.13475999248312,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1123,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,1.0465685988734506,-0.5645448012224428,-0.48018375764154797,1.133014090924097,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
1376,-0.22336760338903977,-0.07840625602339751,-0.07840625602339751,-0.4367884559076945,0.3291688692290417,0.35517149236787815,-0.7865629782041096,-0.6664215235560924,-0.9778421645668491,-0.5812698679619863,-0.9555035389714751,-0.5645448012224428,-0.48018375764154797,-0.8826015563358002,-0.22669773478143115,-0.5948615755935552,-0.31112411182045746,-0.5310219714886149,-0.11431273015330867,-0.12869789041755736,-0.596953592132773,-0.2640393447937798,-0.5572236720030561,-0.20784882281234102,-0.32790059010694256,-0.04517539514526256,-0.05836089915695885,-0.07389689339371663,-0.18353258709644937,-0.34045424201952734
